Unnamed: 0,id,lyrics,is_english,genres_list,popularity,release_date,artist_id,artist_name,artist_popularity,artist_followers,artist_picture_url
1514,4t0UsYzmmmZRMTWn77jiGF,ahhh yeah yeah yeah yeah yeah you ve got to show me love heartbreaks and promises i ve had more than my share i m tired of giving my love and getting nowhere nowhere what i need is somebody who really cares i really need a lover a lover who wants to be there it s been so long since i touched a wanting hand i can t put my love on the line that i hope you ll understand so baby if you want me you ve got to show me love words are so easy to say alright you ve got to show me love i m tired of getting caught up in those one night affairs what i really need is somebody who will always be there don t you promise me the world all that i ve already heard this time around for me baby actions speak louder than words if you re looking for devotion talk to me come with your heart in your hands because my love is guaranteed so baby if you want me you ve got to show me love words are so easy to say alright you ve got to show me love show me show me baby show me show me baby show me show me baby show me show me baby heartbreaks and promises i ve had more than my share i m tired of giving my love and getting nowhere nowhere what i really need is somebody who will always be there this time around for me baby actions speak louder than words if you re looking for devotion talk to me come with your heart in your hands because my love is guaranteed so baby if you want me you ve got to show me love words are so easy to say alright you ve got to show me love there s nothing that you can tell me you ve got to show me love there s only one key to my heart you ve got to show me love5,True,,,,,,,,
1515,47iKV0KlcvlflSsrCPD3TQ,oh i need somebody somebody yeah it s so hard to find someone special that someone you can love and trust it s so hard to put your love on the line you know love for sure is space and time some people all they want is fortune some people all they want is fame some people all they ll do is break your heart there s got to be a a better way of giving your love i i m givin ya love for love if you feel it in your heart that s the only way to start it s gotta be love for love hey and when you find that special someone there s got to be a little give and take it feels so bad to give all of your heart only to find that just is just in vain some people say that love s a gamble some people think that it s a game some people say that love is just for fools there s got to be a better way of giving your love i m givin you love for love love is in your heart that s the only way to start i m givin you love for love i m givin you love oh baby i am givin you love for love if you want me here to stay baby that s the only way it s gotta be love for love hey i need your lovin oh baby i want your lovin baby it s gotta be love it s gotta be love for love oh yeah i it s gonna be love for love if you feel it in your heart that s the only way to start it s gonna be love for love i m givin you love oh baby i am givin you love for love for love if you want me here to stay baby that s the only way i m givin you love for love i m givin you love oh baby i m givin you love for love if you want me here to stay baby that s the only way it s gotta be love for love hey,True,,,,,,,,
1516,3G1lmq2hDoJZlemVcJNFK0,ho ho ho what s up dallas what s up dallas jump on it jump on it jump on it what s up san antone what s up san antonio jump on it jump on it jump on it what s up austin what s up austin jump on it jump on it jump on it what s up houston what s up houston jump on it jump on it jump on it welcome to the 2 1 4 big b d texas let mr sexes flex this lexus and this where the cowboys play they battle with my team from the bay frisco now i m from the northwest but i likes my soul food so i m calling up an old groove and i m a brother with a gut so hello keana can ya take us out to pappadeaux s and don t forget about san antone the last time i went through i took three broads home and much love to the brothers in austin and the 5 1 2 i m flossin in lawston a state that s as big as hell and i spot two bad ass girls in a tercel they said what s up and i said whassup and i said giddy up u turn what s up phoenix what s up phoenix jump on it jump on it jump on it what s up cali what s up california jump on it jump on it jump on it what s up vegas what s up las vegas jump on it jump on it jump on it what s up sea town what s up seattle jump on it jump on it jump on it welcome to the 6 0 2 it s a 105 in the shade and i m sipping on a lemonade phoenix arizona puts the heat up on ya i should warn ya the girls as fine as california speaking of cali check your mack daddy he gots game and knocks dames from redding to the valley and i can pull em on a tj border i even knock mr g s daughter and come on up to the 7 0 2 where it s legal to gamble and hoing is too the kinda city i could run wit las vegas na vi dad i love it back to the 2 0 6 double up my grits and sea town giving po po fits chasing the skirts like a playa supposed ta 348 roasta hit it what s up atlanta what s up atlanta jump on it jump on it jump on it what s up orlando what s up orlando jump on it jump on it jump on it what s up miami what s up miami jump on it jump on it jump on it what s up tampa what s up tampa jump on it jump on it jump on it coming thru the 4 0 4 olympic summer atlanta so lets go calling up my homeboy daddy ray and ray got the situation handled we gonna stack up six deep and ride to orlando to the 4 0 7 calling up magic mike we rolls in about eleven the gut getta gotta good ol nine the next day i gotta mash to the 3 0 5 i get g d like i wanna in miami you undastand me i put that on my grammy and swing on up to the 8 1 3 around tampa i m dialing up stephanie she got me polished like chrome sitting on a throne i m wore out know i m going home what s up k c what s up kansas city jump on it jump on it jump on it what s up cleveland what s up what s up cincinnati what s up columbus jump on it jump on it jump on it what s up little rock what s up little rock jump on it jump on it jump on it what s up denver what s up denver jump on it jump on it jump on it what s up chicago what s up chicago jump on it jump on it jump on it what s up portland what s up portland jump on it jump on it jump on it what s up st louie what s up what s up east side what s up st louis jump on it jump on it jump on it what s up tacoma what s up tacoma jump on it jump on it jump on it1,True,,,,,,,,
1517,27AHAtAirQapVldIm4c9ZX,you should know you should know that ahh kris kross is not having anything today as we stand there totally crossed out we commence to make ya the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya don t try to compare us to another bad little fad i m the mac and i m bad give ya something that you never had i ll make ya bump hump wiggle and shake your rump cause i ll be kicking the flavor that makes you wanna jump how high real high cause i m just so fly a young lovable huggable type of guy and everything is to the back with a little slack cause inside out it s wiggida wiggida wiggida wack i come stompin with somethin pumpin to keep you jumpin r b rap is bullcrap is what i m dumpin ain t nuthin soft about kris kross we all that so when they ask do they rock say believe that the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya uh huh uh huh the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya i like my stuff knockin i love it when the girlies be like jockin the d a double d y m a c yeah you know me i got you jumpin an bumpin an pumpin movin all around g in the mix i made mc s step back they tried to step to the mac then they got jacked to the back you ll be sportin the gear is that coincidental act like you know and don t be claiming that it s mental two lil kids with a flow you ain t ever heard and nuthin fake and you can understand every word as you listen to my cool smooth melody the daddy makes you j u m p  the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya uh huh uh huh the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya now the formalities of this and that is that kris kross ain t comin off wack and for all y all suckas that don t know check it out some of them try to rhyme but they can t rhyme like this some of them try to rhyme but they can t rhyme like this some of them try to rhyme but they can t rhyme like this some of them try to rhyme but they can t cause i m the miggity miggity miggity miggity mac daddy the miggity miggity miggity miggity mac cause i m the miggity miggity miggity miggity mac daddy the miggity miggity miggity miggity mac i make you wanna the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya uh huh uh huh the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya uh huh uh huh the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya uh huh uh huh the mac dad ll make ya the daddy mac ll make ya kris kross ll make ya boo yah 29,True,,,,,,,,
1518,1vbe9sh7U9vdMceAhitWr2,ooh ooh ooh ooh ooh yeah yeah yeah ooh ooh ooh ooh whoa whoa oh oh on a perfect day i know that i can count on you when that s not possible tell me can you weather the storm cause i need somebody who will stand by me through the good times and bad times she will always always be right there sunny days everybody loves them tell me baby can you stand the rain storms will come this we know for sure can you stand the rain love unconditional i m not asking just of you and girl to make it last i ll do whatever needs to be done but i need somebody who will stand by me when it s tough she won t run she will always be right there for me hee sunny days everybody loves them tell me baby can you stand the rain storms will come this we know for sure can you stand the rain can you stand the rain can you stand the rain this we know for sure can you stand the rain can you stand the rain  come on baby let s go get wet can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain can you stand the rain yeah it s gonna but i know i know i ll be right there yeah yeah yeah yeah yeah yeah36,True,,,,,,,,
1519,7EIqakFnWSmh4QVU91sY4j,whoa whoa ho you made me happy this you can bet you stood right beside me yeah and i won t forget and i really love you you should know i wanna make sure i m right girl before i let go now we ve had our good times that s not the same we re hurtin each other girl it s a shame i won t be foolish no no i wanna know i wanna make sure i m right girl oh before i let go yeah uh you know i think the sun rises and shines on you you know there s nothin nothin nothin i would not do whoa no before i let you go oh i would never never never never never never never never let you go before i go we were so close i love your charm ooh i can t understand it no where did we go wrong i won t be askin girl i ve got to know i gotta make sure i m right before i let go ha ha i wanna know i wanna know oh oh oh oh yeah i can t i can t let you go mmm i can t i can t let you go cause i know ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba ba,True,"['funk', 'neo soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",44.0,1981-01-01,3DvdryKH4O95ZnsUZJKXpt,Maze,51.0,438456.0,"[{'height': 695, 'url': 'https://i.scdn.co/image/7f93363a42998f6a6259b85b135893c0fc8278f0', 'width': 1000}, {'height': 445, 'url': 'https://i.scdn.co/image/5415dc05db08665d7d19365c91e8bfff0be556f5', 'width': 640}, {'height': 139, 'url': 'https://i.scdn.co/image/b9419536c529d48449f28285f360acae636e1a1e', 'width': 200}, {'height': 44, 'url': 'https://i.scdn.co/image/f4ae5ce50f17f2b480f3298d137cb150376a3502', 'width': 63}]"
1520,3aHqs6SCMoNQ1GtPCG6mwP,my girl s like candy a candy treat she knocks me high up off my feet she s so fine as can be i know this girl is meant for me candy girl you are my world you look so sweet you re a special treat candy girl all i want to say when you re with me you brighten up my day all i know when i m with you you make me feel so good through and through the way you walk and the way you talk you always look so good you make forget my thoughts do you really love me don t you really care do you really need me and will you always be there every night and every day i m always thinking of you in every way all i know when i m with you you make me feel so good through and through candy girl you are my world you re everything everything everything to me candy girl all i want to say i need your love each and every day  hey fellas check out mike and bobby s little lady well check out ricky and ralph s what about ronnie s she s bad she s bad i know she s bad she walks so fast she looks so sweet she makes my heart just skip a beat my girl s the best and that s no lie she tells me that i m her only guy that might be true but my girl s a joy she don t play around she s right to the point my girl s like candy a candy treat she knocks me high up off my feet oh candy you look so sweet oh candy you re a special treat candy candy girl candy candy girl candy girl you are my world i need your love each and every day candy girl all i want to say you re everything everything everything to me candy girl you are my world i need your love each and every day candy girl i need it need it need it need it need it every day candy girl 5,True,,,,,,,,
1521,0Aj8EagrPfDoOe5OlUdrLC,yeah hm it s like candy i can feel it when you walk even when you talk it takes over me you re so dandy i wanna know can you feel it too just like i do this stuff is starting now it s the same feeling i always seem to get around you there s no mistaking i m clearly taken by the simple mere thought of you this stuff is starting now this stuff is starting now this stuff is starting now my eyes roll in my head i toss and turn in my bed in the morning when i think about you yes i do simply put you re the reason why even though i m real shy i attempt to look my best for you indeed i do cause you affect me fascinate me i thank heaven for the things that you do it s like candy oh you sure are sweet sweet you re so dandy you re taking my appetite but it s all right it s like candy look real nice wrapped up tight you re so dandy giving me a heart attack it s the kind i like  it s like candy you re so dandy what you do you re like a brand new feeling in a special way a surprise package on a bright clear sunny day you re so dandy and wrapped up tight so good so good strawberry raspberry all those good things violets and gumdrops that s what you re saying to me me sweet candy candy it s like candy sure seems like good candy to me oh baby you re so dandy just keep doing what you do baby oh babe babe it s like candy you re so dandy oh dandy oh dandy you re like you re like you re sweet8,True,,,,,,,,
1522,6IhyDE3JEBalQFcgod5WlZ,don t you know don t you know don t you know it s the real thing girl they say it s popcorn love but it s more than that to me popcorn love just wait they will see it s popcorn love every morning noon and night popcorn love don t you know don t you know it s the real thing girl when we go on those special dates we re always holding hands we re never ever late you re on my mind all the time i keep thinking i keep thinking thinking of you popcorn love but it s more than that to me popcorn love just wait they will see popcorn love every morning noon and night popcorn love don t you know don t you know it s the real thing girl i go to school and then i come straight home the first thing that i do is call you on the phone the things you say a really make my day i need you girl in every kind of way i keep thinking i m just thinking i keep thinking thinking thinking thinking that s right that s right that s right that s right ah p is for her personality i said the o is for originality and the other p is for the perfect love she gives to me the c is just cause she loves me and the o means she s the only love i got and the r and the n our love will never end well i know i know it s the real thing because she told me so and i know i know it s the real thing and i ll never let her go i just got to i just got to have your love popcorn love but it s more than that to me popcorn love just wait they will see it s popcorn love every morning noon and night popcorn love popcorn love but it s more than that to me popcorn love just wait they will see it s popcorn love every morning noon and night popcorn love popcorn love but it s more than that to me popcorn love1,True,,,,,,,,
1523,2UC5jpt2eYRnXQ2WcAvAQ8,gotta have your lovin baby i ve got to have the love that blew my mind cause girl you really are one of a kind i need it i want it gotta have your love i need it i want it gotta have your love when i called you up sweet baby your mama said you wasn t home i just can t take this darlin i can t take being alone i really loved you baby and i thought you loved me too how could you do this darlin it seems to me that we are through girl i can t even sleep but all this love for you i m gonna keep girl i m not cry girl here s the reason the reason why i need it i want it gotta have your love i need it i want it gotta have your love you really got me baby under your spell i really wonder darlin i wonder can you tell i really loved you baby and i thought you loved me too how could you do this darlin it seems to me that we are through girl tell me where do i stand tell me do i really stand a chance i need a little more of your romance girl you really got me in a trance i need it i want it gotta have your love i need it i want it gotta have your love i need it i want it gotta have your love i need it i want it gotta have your love believe in me i m yours can t you see i can be what you want me to be i could mellow or i can be sweet but girl my love for you just can t be beat hey fellas ain t she fine hey fellas she blew my mind hey fellas ain t she sweet and hey fellas ain t she fine girl i can t even sleep but all this love for you i m gonna keep girl i m not gonna cry and i ll tell you the reason why i need it i want it gotta have your love i need it i want it gotta have your love i need ,True,,,,,,,,
1524,5GorFaKkP2mLREQvhSblIg,baby baby baby baby baby baby baby baby baby baby baby baby ooh i m so glad i will never find another lover sweeter than you sweeter than you and i will never find another lover more precious than you more precious than you girl you are close to me you re like my mother close to me you re like my father close to me you re like my sister close to me you re like my brother you are the only one my everything and for you this song i sing and all my life i prayed for someone like you and i thank god that i that i finally found you cause all my life i prayed for someone like you and i hope that you feel the same way too and i hope that you do love me too i said you re all that i m thinkin of baby said i promise to never fall in love with a stranger you re all i m thinking of i praise the lord above for sending me your love i cherish every hug and i really love you and all my life i prayed for someone like you and i thank god that i that i finally found you cause all my life i prayed for someone like you and i hope that you do love me too and i hope that you feel the same way too you re all that i ever known when you smile on my face all i see is a glow you turned my life around you picked me up when i was down you re all that i ever known when you smile my face glows you picked me up when i was down you re all that i ever known when you smile my face glows you picked me up when i was down and i hope that you feel the same way too yes i pray that you do love me too and all my life i prayed for someone like you and i thank god that i that i finally found you cause all my life i prayed for someone like you and i hope that you do love me too and i hope that you feel the same way too and all my life i prayed for someone like you and i thank god that i that i finally found you cause all my life i prayed for someone like you and i hope that you do love me too and i hope that you feel the same way too and all my life i prayed for someone like you and i thank god that i that i finally found you cause all my life i prayed for someone like you and i hope that you do love me too and i hope that you feel the same way too8,True,,,,,,,,
1525,25l6L0OaQPwgTPZZOiUbQ1,yeah alright come they told me pa rum pum pum pum a new born king to see pa rum pum pum pum our finest gifts we bring pa rum pum pum pum to lay before the king pa rum pum pum pum rum pum pum pum rum pum pum pum so to honor him pa rum pum pum pum when we come little baby pa rum pum pum pum i am a poor boy too pa rum pum pum pum i have no gift to bring pa rum pum pum pum that s fit to give a king pa rum pum pum pum rum pum pum pum rum pum pum pum oh oh shall i play for you pa rum pum pum pum on my drum oh oh on my drum ohoh i gave my fortune pa rum pum pum pum i played my drum for you pa rum pum pum pum pum pum i played my best for you yeah oh pa rum pum pum pum then he smiled at me he smiled such a pretty smile yes it was me and my drum come they told me pa rum pum pum pum my and my drum when we come me and my drum,True,,,,,,,,
1526,0j2U0uKqPtCi80urIcHkWC,chestnuts roasting on an open fire jack frost nipping at your nose yuletide carols being sung by a choir and folks dressed up like eskimos everybody knows a turkey and some mistletoe help to make the season bright tiny tots with their eyes all aglow will find it hard to sleep tonight they know that santa s on his way he s loaded lots of toys and goodies on his sleigh and every mother s child is gonna spy to see if reindeer really know how to fly and so i m offering this simple phrase to kids from one to ninety two although it s been said many times many ways merry christmas to you merry christmas and every mother s child is gonna spy to see if reindeer really know how to fly and so i m offering this simple phrase to kids from one to ninety two although it s been said many times many ways merry christmas merry christmas merry christmas to you oh to you,True,,,,,,,,
1527,0lLdorYw7lVrJydTINhWdI,it s beginning to look a lot like christmas everywhere you go take a look at the five and ten it s glistening once again with candy canes and silver lanes aglow it s beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door a pair of hop a long boots and a pistol that shoots is the wish of barney and ben dolls that will talk and will go for a walk is the hope of janice and jen and mom and dad can hardly wait for school to start again it s beginning to look a lot like christmas everywhere you go there s a tree in the grand hotel one in the park as well it s the sturdy kind that doesn t mind the snow it s beginning to look a lot like christmas soon the bells will start and the thing that will make them ring is the carol that you sing right within your heart it s beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door sure it s christmas once more5,True,,,,,,,,
1528,2a8buvY3ETYzcNNzMDx17H,hang all this mistletoe i m gonna get to know you better this christmas and as we trim the tree how much fun it s gonna be together yeah this christmas fireside s blazing bright we re caroling through the night and this christmas will be a very special christmas for me yeah yeah presents and cards here my world is filled with cheer with you this christmas and as i look around your eyes they outshine the town they do this christmas the fireside s blazing bright we re caroling through the night and this christmas will be a very special christmas for me yeah shake a hand shake a hand yeah merry christmas all over the land oh it s christmas time it s christmas time oh fireside s blazing bright we re caroling through the night and this christmas will be a very special christmas for me yeah  oh shake a hand shake a hand yeah yeah yeah merry christmas all over the land have a merry merry christmas yeah and a happy new year yeah yeah i hope that it s full of cheer oh yeah hope you get everything you want for christmas hope your families are together hope that everyone is safe and sound merry christmas everybody,True,,,,,,,,
1529,1niEXOuY41mKkF8qxsJpCq,mary mary mary mary did you know that your baby boy would one day walk on water mary did you know that your baby boy would save our sons and daughters did you know that your baby boy has come to make you new this child that you delivered will soon deliver you mary did you know that your baby boy would give sight to a blind man mary did you know that your baby boy would calm the storm with his hand did you know that your baby boy would walked where angels trod when you kiss your little baby you know you kissed the face of god mary did you know oh oh woah woah ooo the blind will see the deaf will hear the dead will live again the lame will leap the dumb will speak the praises of the lamb mary did you know that your baby boy is lord of all creation mary did you know that your baby boy would one day rule the nations did you know that your baby boy is heaven s perfect lamb the sleeping child you re holding is the great the great i am oh mary mary mary did you know ,True,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",45.0,2013-01-01,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,72.0,3381474.0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb59f9f1ee5a9d2d917813e70f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517459f9f1ee5a9d2d917813e70f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17859f9f1ee5a9d2d917813e70f', 'width': 160}]"
1530,7G0zCTiFXuMsLovPWU3BPQ,hang all the mistletoe i m gonna get to know you better this christmas and as we trim the tree how much fun it s gonna be together this christmas the fireside is blazing bright woah oh oh we re caroling through the night woah oh oh this christmas will be a very special christmas for me woah oh oh woah oh oh oh ha let s go presents and cards are here my world is filled with cheer and you this christmas and as i look around your eyes outshine the town they do this christmas the fireside is blazing bright and we re caroling through the night and this christmas will be a very special christmas for me yeah huh woah oh oh oh haha shake a hand shake a hand now na na na na na na ooh the fireside is blazing bright and we re caroling through the night and this christmas will be so special for you and me yes it will be woah oh oh ha shake a hand now come on everybody shake a hand now ha family hey we ll be together to make this christmas bright yes we will12,True,"['dance pop', 'r&b']",0.0,2007-11-28,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,89.0,17974372.0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe50aa80e0f5869f84f6874d1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e50aa80e0f5869f84f6874d1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e50aa80e0f5869f84f6874d1', 'width': 160}]"
1531,6xr5tNm4qxTLQsFRr8o6PM,i really can t stay baby it s cold outside i ve got to go away baby it s cold outside this evening has been been hoping that you d drop in so very nice i ll hold your hands they re cold as ice my mother will start to worry beautiful what s your hurry my father will be pacing the floor listen to the fireplace roar so really i d better scurry beautiful please don t hurry well maybe just one drink more put some records on while i pour the neighbors might think baby it s bad out there say what s in this drink no cabs to be had out there i wish i knew how your eyes are like starlight now to break this spell i ll take your hat your hair looks swell i ought to say no no no sir mind if i move a little closer at least i m gonna say that i tried what s the sense in hurting my pride i really can t stay baby don t hold out baby it s cold outside i simply must go baby it s cold outside the answer is no baby it s cold outside this welcome has been i m lucky that you dropped in so nice and warm look out the window at that storm my sister will be suspicious gosh your lips look so delicious my brother will be there at the door waves upon a tropical shore my maiden aunt s mind is vicious gosh your lips are delicious well maybe just a half a drink more never such a blizzard before  i ve got to get home baby you ll freeze out there say lend me your coat it s up to your knees out there you ve really been grand i m thrilled when you touch my hand but don t you see how can you do this thing to me there s bound to be talk tomorrow just think about my life long sorrow at least there will be plenty implied if you caught pneumonia and died i really can t stay get over that old out baby it s cold outside2,True,"['dance pop', 'post-teen pop', 'urban contemporary']",32.0,2004-08-12,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,55.0,1179098.0,"[{'height': 1250, 'url': 'https://i.scdn.co/image/82af2788a1423143a5edd5ec1c3301df85717590', 'width': 1000}, {'height': 800, 'url': 'https://i.scdn.co/image/5a651729912dbaa72e2a197fef1e9d8425b93cbc', 'width': 640}, {'height': 250, 'url': 'https://i.scdn.co/image/577f3f86d35528976f624d75a66c480ef3340db9', 'width': 200}, {'height': 80, 'url': 'https://i.scdn.co/image/40ec117ab667287074927c90741e7d2f4847b0fd', 'width': 64}]"
1532,5bjWdBx64POBYiUny759hy,i hate that i remember i wish i could forget what you did last december you left my heart a mess boy you blew it how could you do it do it oh yeah oh yeah last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i ll give it to someone special oh yeah last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i ll give it to someone special thought we belong together at least that s what you said i should have known better you broke my heart again boy you blew it how could you do it do it oh yeah last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i ll give it to someone special last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i ll give it to someone special ooh yeah how could you leave christmas mornin you broke my heart with no warnin boy you blew it how could you do it do it oh yeah  last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i ll give it to someone special this is our last last last last christmas you broke my heart last last last last christmas you broke my heart this year to save me from tears i ll give it to someone special i hate that i remember i wish i could forget what you did last december you left my heart a mess you blew it you do it do it i hate that i remember i wish i could forget what you did last december you left my heart a mess this year to save me from tears i ll give it to someone special15,True,,,,,,,,
1533,0iV9yfj1knFNOSEiuTHZwl,oh yeah mmm have yourself a merry little christmas let your heart be light from now on your troubles will be out of sight yeah have yourself a merry little christmas make the yuletide gay from now on your troubles will be miles away oh here we are as in olden days happy golden days of yore ah faithful friends who are dear to us they gather near to us once more ooh through the years we all will be together and if the fates allow hang a shining star upon the highest bough oh yeah oh and have yourself a merry little christmas now oh oh faithful friends who are dear to us they gather near to us once more oh oh through the years we all will be together and if the fates allow oh yeah but till then we ll have to muddle through somehow oh yeah oh oh and have yourself a merry little christmas now ooh yeah oh ooh,True,,,,,,,,
1534,1f2lkuLldqRzvaFjJdjGXX,ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh hey woah woah you better watch out you better not cry better not pout i m tellin you why santa claus is comin to town santa claus is comin to town santa claus is comin to town yeah he s making a list he s checkin it twice he s gonna find out who s naughty or nice santa claus is comin to town santa claus is comin to town santa claus is comin to town he sees you when you re sleeping he knows when you re awake he knows if you been bad or good so be good for goodness sake oh you better watch out you better not cry better not pout i m tellin you why santa claus is comin to town santa claus is comin to town santa claus is comin to town woah yeah yeah woo the kids in girl and boy land will have a jubilee they re gonna build a toy land all around the christmas tree so you better watch out you better not cry better not pout i m tellin you why santa claus is comin to town santa claus is comin to town santa claus is comin santa claus is comin santa claus is comin to town woo woah1,True,,,,,,,,
1535,4Bim12rt6XR23BgwizvVrf,sleigh bells ring are you listening in the lane snow is glistening a beautiful sight we re happy tonight walking in a winter wonderland gone away is the bluebird here to stay is a new bird he sings a love song as we go along walking in a winter wonderland in the meadow we can build a snowman then pretend he is parson brown he ll say are you married we ll say no man but you can do the job when you re in town  later on we ll conspire as we dream by the fire to face unafraid the plans that we ve made walking in a winter wonderland in the meadow we can build a snowman then pretend he is parson brown he ll say are you married we ll say no man but you can do the job when you re in town when it snows ain t it thrilling though your nose gets a chilling we ll frolic and play the eskimo way walking in a winter wonderland a beautiful sight we re happy tonight walking in a winter wonderland a beautiful sight we re happy tonight walking in a winter wonderland walking in a winter wonderland,True,,,,,,,,
1536,6tjituizSxwSmBB5vtgHZE,have a holly jolly christmas it s the best time of the year i don t know if there ll be snow but have a cup of cheer have a holly jolly christmas and when you walk down the street say hello to friends you know and everyone you meet oh ho the mistletoe is hung where you can see somebody waits for you kiss her once for me have a holly jolly christmas and in case you didn t hear oh by golly have a holly jolly christmas this year oh ho the mistletoe is hung where you can see somebody waits for you kiss her once for me have a holly jolly christmas and in case you didn t hear oh by golly have a holly jolly christmas this year,True,,,,,,,,
1537,69iOqTNYxtMai33eDhwbzl,carolers singin sleigh bells are ringin it s that time of year everyone s toastin chestnuts are roastin christmas time is near something s missin and i m wishin wishin that you knew how much it would mean to spend this christmas time with you so if you feel it comin on this special day just trust your heart don t let your head get in the way cause it s christmas and the start of somethin new well it s christmas and i hope you feel it too candy canes and mistletoe jack frost nippin at your nose but all of it means nothin without you without you just for a minute you get a feelin look up in the sky santa s here so get in the spirit just give it a try children beamin and i m dreamin hopin that it s true cause it would mean so much to spend this christmas time with you so if you feel it comin on this special day just trust your heart cause i can t wait to hear you say  that it s christmas and the start of somethin new well it s christmas and i hope you feel it too everyone together sings of silver bells and golden rings but all of it means nothin without you it s not christmas without you you you it s not christmas without you you you it s not christmas without you you you it s not christmas without you,True,"['dance pop', 'post-teen pop']",55.0,2011-12-03,1KYszkVzlhV3rAqmAcYIgd,Victorious Cast,62.0,1800827.0,"[{'height': 667, 'url': 'https://i.scdn.co/image/a14453943d48ffbc59b889bf6b10a80bb6e5c573', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/9d80e55b42a425c3848f35be239e86017137be18', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/2cbce6ee594295ce6228f53825f2c9f25e7db5bc', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/eee0b064c53731e72314b5e3dad75d7f7f010692', 'width': 64}]"
1538,41XCLKG0xl01mGprBDtTNS,santa baby slip a sable under the tree for me i ve been an awful good girl santa baby so hurry down the chimney tonight santa baby a 54 convertible too light blue i ll wait up for you dear santa baby and hurry down the chimney tonight think of all the fun i ve missed think of all the fellas that i haven t kissed kiss next year i could be just as good if you check off my christmas list santa baby i want a yacht and really that s not a lie i ve been an angel all year santa baby and hurry down the chimney tonight mm yeah santa honey the one thing that i really do need the deed to a platinum mine santa honey so hurry down the chimney tonight come and trim my christmas tree with some decorations bought at tiffany s i really do believe in you let s see if you believe in me santa baby forgot to mention one little thing a ring yeah but i don t mean on the phone santa baby and hurry down the chimney tonight so hurry down the chimney tonight waiting hurry tonight hurry down the chimney tonight10,True,,,,,,,,
1539,6R9qZhOAWrClF5KLPZn8Ht,rockin around the christmas tree at the christmas party hop mistletoe hung where you can see every couple tries to stop rockin around the christmas tree let the christmas spirit ring later we will have some pumpkin pie and we will do some caroling you will get a sentimental feeling when you hear voices singing let us be jolly deck the halls with boughs of holly rockin around the christmas tree have a happy holiday everyone is dancing merrily in the new old fashioned way rockin around the christmas tree let the christmas spirit ring later we will have some pumpkin pie and we will do some caroling you will get a sentimental feeling when you hear voices singing let us be jolly deck the halls with boughs of holly rockin around the christmas tree have a happy holiday everyone is dancing merrily in the new old fashioned way,True,,,,,,,,
